Participant	QN	Neologism	Condition	Figure	Regularity	Pattern	Score	Unknown	Age
Suj24	42Q03	sincerite	4	Metonymy	High	P42	NA	NA	22
Suj24	42Q04	clemence	4	Metonymy	High	P42	NA	NA	22
Suj24	42Q05	bienveillance	4	Metonymy	High	P42	NA	NA	22
Suj24	42Q06	neutralite	4	Metonymy	High	P42	1	NA	22
Suj24	42Q07	sexisme	4	Metonymy	High	P42	7	NA	22
Suj24	42Q08	arrogance	4	Metonymy	High	P42	7	NA	22
Suj24	42Q09	docilite	4	Metonymy	High	P42	4	NA	22
Suj24	42Q10	immaturite	4	Metonymy	High	P42	3	NA	22
Suj24	43Q01	safran	4	Metonymy	High	P43	NA	NA	22
Suj24	43Q02	vinaigre	4	Metonymy	High	P43	NA	NA	22
Suj24	43Q03	levure	4	Metonymy	High	P43	NA	NA	22
Suj24	43Q04	moutarde	4	Metonymy	High	P43	NA	NA	22
Suj24	43Q05	vanille	4	Metonymy	High	P43	NA	NA	22
Suj24	43Q06	lait	4	Metonymy	High	P43	6	NA	22
Suj24	43Q07	ketchup	4	Metonymy	High	P43	1	NA	22
Suj24	43Q08	sel	4	Metonymy	High	P43	1	NA	22
Suj24	43Q09	beurre	4	Metonymy	High	P43	1	NA	22
Suj24	43Q10	huile	4	Metonymy	High	P43	1	NA	22
Suj25	11Q01	mentor	1	Metaphor	Low	P11	NA	NA	21
Suj25	11Q02	croupier	1	Metaphor	Low	P11	NA	NA	21
Suj25	11Q03	vigile	1	Metaphor	Low	P11	NA	NA	21
Suj25	11Q04	barman	1	Metaphor	Low	P11	NA	NA	21
Suj25	11Q05	pompier	1	Metaphor	Low	P11	NA	NA	21
Suj25	11Q06	majordome	1	Metaphor	Low	P11	5	NA	21
Suj25	11Q07	acrobate	1	Metaphor	Low	P11	3	NA	21
Suj25	11Q08	arbitre	1	Metaphor	Low	P11	1	NA	21
Suj25	11Q09	infirmier	1	Metaphor	Low	P11	1	NA	21
Suj25	11Q10	troubadour	1	Metaphor	Low	P11	5	NA	21
Suj25	12Q01	pistache	1	Metaphor	Low	P12	NA	NA	21
Suj25	12Q02	orange	1	Metaphor	Low	P12	NA	NA	21
Suj25	12Q03	cacahuete	1	Metaphor	Low	P12	NA	NA	21
Suj25	12Q04	abricot	1	Metaphor	Low	P12	NA	NA	21
Suj25	12Q05	olive	1	Metaphor	Low	P12	NA	NA	21
Suj25	12Q06	cerise	1	Metaphor	Low	P12	2	NA	21
Suj25	12Q07	haricot	1	Metaphor	Low	P12	1	NA	21
Suj25	12Q08	datte	1	Metaphor	Low	P12	2	NA	21
Suj25	12Q09	pasteque	1	Metaphor	Low	P12	3	NA	21
Suj25	12Q10	escalope	1	Metaphor	Low	P12	2	NA	21
Suj25	13Q01	chrysalide	1	Metaphor	Low	P13	NA	NA	21
Suj25	13Q02	sapin	1	Metaphor	Low	P13	NA	NA	21
Suj25	13Q03	colline	1	Metaphor	Low	P13	NA	NA	21
Suj25	13Q04	grotte	1	Metaphor	Low	P13	NA	NA	21
Suj25	13Q05	cratere	1	Metaphor	Low	P13	NA	NA	21
Suj25	13Q06	dune	1	Metaphor	Low	P13	2	NA	21
Suj25	13Q07	falaise	1	Metaphor	Low	P13	3	NA	21
Suj25	13Q08	eboulis	1	Metaphor	Low	P13	2	NA	21
Suj25	13Q09	banquise	1	Metaphor	Low	P13	2	NA	21
Suj25	13Q10	fougere	1	Metaphor	Low	P13	3	NA	21
Suj25	21Q01	brise	2	Metaphor	High	P21	NA	NA	21
Suj25	21Q02	bruine	2	Metaphor	High	P21	NA	NA	21
Suj25	21Q03	typhon	2	Metaphor	High	P21	NA	NA	21
Suj25	21Q04	bourrasque	2	Metaphor	High	P21	NA	NA	21
Suj25	21Q05	cyclone	2	Metaphor	High	P21	NA	NA	21
Suj25	21Q06	seisme	2	Metaphor	High	P21	7	NA	21
Suj25	21Q07	orage	2	Metaphor	High	P21	7	NA	21
Suj25	21Q08	crachin	2	Metaphor	High	P21	5	NA	21
Suj25	21Q09	mistral	2	Metaphor	High	P21	6	NA	21
Suj25	21Q10	blizzard	2	Metaphor	High	P21	7	NA	21
Suj25	22Q01	estomac	2	Metaphor	High	P22	NA	NA	21
Suj25	22Q02	moustache	2	Metaphor	High	P22	NA	NA	21
Suj25	22Q03	trachee	2	Metaphor	High	P22	NA	NA	21
Suj25	22Q04	tempe	2	Metaphor	High	P22	NA	NA	21
Suj25	22Q05	genou	2	Metaphor	High	P22	NA	NA	21
Suj25	22Q06	thorax	2	Metaphor	High	P22	1	NA	21
Suj25	22Q07	orteil	2	Metaphor	High	P22	4	NA	21
Suj25	22Q08	cheveu	2	Metaphor	High	P22	6	NA	21
Suj25	22Q09	epaule	2	Metaphor	High	P22	5	NA	21
Suj25	22Q10	paupiere	2	Metaphor	High	P22	5	NA	21
Suj25	23Q01	insalubrite	2	Metaphor	High	P23	NA	NA	21
Suj25	23Q02	obesite	2	Metaphor	High	P23	NA	NA	21
Suj25	23Q03	etancheite	2	Metaphor	High	P23	NA	NA	21
Suj25	23Q04	compressibilite	2	Metaphor	High	P23	NA	NA	21
Suj25	23Q05	absorptivite	2	Metaphor	High	P23	NA	NA	21
Suj25	23Q06	fluorescence	2	Metaphor	High	P23	5	NA	21
Suj25	23Q07	corpulence	2	Metaphor	High	P23	5	NA	21
Suj25	23Q08	sveltesse	2	Metaphor	High	P23	2	NA	21
Suj25	23Q09	humidite	2	Metaphor	High	P23	2	NA	21
Suj25	23Q10	adherence	2	Metaphor	High	P23	4	NA	21
Suj25	31Q01	chevalet	3	Metonymy	Low	P31	NA	NA	21
Suj25	31Q02	babyfoot	3	Metonymy	Low	P31	NA	NA	21
Suj25	31Q03	chaudiere	3	Metonymy	Low	P31	NA	NA	21
Suj25	31Q04	parcmetre	3	Metonymy	Low	P31	NA	NA	21
Suj25	31Q05	piano	3	Metonymy	Low	P31	NA	NA	21
Suj25	31Q06	microondes	3	Metonymy	Low	P31	1	NA	21
Suj25	31Q07	enclume	3	Metonymy	Low	P31	2	NA	21
Suj25	31Q08	photocopieuse	3	Metonymy	Low	P31	1	NA	21
Suj25	31Q09	alambic	3	Metonymy	Low	P31	3	NA	21
Suj25	31Q10	congelateur	3	Metonymy	Low	P31	7	NA	21
Suj25	32Q01	jambe	3	Metonymy	Low	P32	NA	NA	21
Suj25	32Q02	dos	3	Metonymy	Low	P32	NA	NA	21
Suj25	32Q03	doigt	3	Metonymy	Low	P32	NA	NA	21
Suj25	32Q04	cuisse	3	Metonymy	Low	P32	NA	NA	21
Suj25	32Q05	poignet	3	Metonymy	Low	P32	NA	NA	21
Suj25	32Q06	poing	3	Metonymy	Low	P32	7	NA	21
Suj25	32Q07	abdos	3	Metonymy	Low	P32	1	NA	21
Suj25	32Q08	uterus	3	Metonymy	Low	P32	1	NA	21
Suj25	32Q09	gorge	3	Metonymy	Low	P32	5	NA	21
Suj25	32Q10	sourcil	3	Metonymy	Low	P32	5	NA	21
Suj25	33Q01	savoir	3	Metonymy	Low	P33	NA	NA	21
Suj25	33Q02	laicite	3	Metonymy	Low	P33	NA	NA	21
Suj25	33Q03	elegance	3	Metonymy	Low	P33	NA	NA	21
Suj25	33Q04	generosite	3	Metonymy	Low	P33	NA	NA	21
Suj25	33Q05	spiritualite	3	Metonymy	Low	P33	NA	NA	21
Suj25	33Q06	pauvrete	3	Metonymy	Low	P33	5	NA	21
Suj25	33Q07	ivresse	3	Metonymy	Low	P33	5	NA	21
Suj25	33Q08	humour	3	Metonymy	Low	P33	2	NA	21
Suj25	33Q09	paranoia	3	Metonymy	Low	P33	2	NA	21
Suj25	33Q10	fougue	3	Metonymy	Low	P33	5	NA	21
Suj25	41Q01	ablation	4	Metonymy	High	P41	NA	NA	21
Suj25	41Q02	reparation	4	Metonymy	High	P41	NA	NA	21
Suj25	41Q03	glanage	4	Metonymy	High	P41	NA	NA	21
Suj25	41Q04	racket	4	Metonymy	High	P41	NA	NA	21
Suj25	41Q05	bouclage	4	Metonymy	High	P41	NA	NA	21
Suj25	41Q06	perquisition	4	Metonymy	High	P41	2	NA	21
Suj25	41Q07	liquidation	4	Metonymy	High	P41	7	NA	21
Suj25	41Q08	broyage	4	Metonymy	High	P41	1	NA	21
Suj25	41Q09	largage	4	Metonymy	High	P41	7	NA	21
Suj25	41Q10	verification	4	Metonymy	High	P41	3	NA	21
Suj25	42Q01	paternalisme	4	Metonymy	High	P42	NA	NA	21
Suj25	42Q02	serviabilite	4	Metonymy	High	P42	NA	NA	21
Suj25	42Q03	sincerite	4	Metonymy	High	P42	NA	NA	21
Suj25	42Q04	clemence	4	Metonymy	High	P42	NA	NA	21
Suj25	42Q05	bienveillance	4	Metonymy	High	P42	NA	NA	21
Suj25	42Q06	neutralite	4	Metonymy	High	P42	4	NA	21
Suj25	42Q07	sexisme	4	Metonymy	High	P42	7	NA	21
Suj25	42Q08	arrogance	4	Metonymy	High	P42	5	NA	21
Suj25	42Q09	docilite	4	Metonymy	High	P42	1	NA	21
Suj25	42Q10	immaturite	4	Metonymy	High	P42	7	NA	21
Suj25	43Q01	safran	4	Metonymy	High	P43	NA	NA	21
Suj25	43Q02	vinaigre	4	Metonymy	High	P43	NA	NA	21
Suj25	43Q03	levure	4	Metonymy	High	P43	NA	NA	21
Suj25	43Q04	moutarde	4	Metonymy	High	P43	NA	NA	21
Suj25	43Q05	vanille	4	Metonymy	High	P43	NA	NA	21
Suj25	43Q06	lait	4	Metonymy	High	P43	7	NA	21
Suj25	43Q07	ketchup	4	Metonymy	High	P43	2	NA	21
Suj25	43Q08	sel	4	Metonymy	High	P43	2	NA	21
Suj25	43Q09	beurre	4	Metonymy	High	P43	7	NA	21
Suj25	43Q10	huile	4	Metonymy	High	P43	1	NA	21
Suj26	11Q01	mentor	1	Metaphor	Low	P11	NA	NA	19
Suj26	11Q02	croupier	1	Metaphor	Low	P11	NA	NA	19
Suj26	11Q03	vigile	1	Metaphor	Low	P11	NA	NA	19
Suj26	11Q04	barman	1	Metaphor	Low	P11	NA	NA	19
Suj26	11Q05	pompier	1	Metaphor	Low	P11	NA	NA	19
Suj26	11Q06	majordome	1	Metaphor	Low	P11	3	NA	19
Suj26	11Q07	acrobate	1	Metaphor	Low	P11	2	NA	19
Suj26	11Q08	arbitre	1	Metaphor	Low	P11	1	NA	19
Suj26	11Q09	infirmier	1	Metaphor	Low	P11	2	NA	19
Suj26	11Q10	troubadour	1	Metaphor	Low	P11	2	NA	19
Suj26	12Q01	pistache	1	Metaphor	Low	P12	NA	NA	19
Suj26	12Q02	orange	1	Metaphor	Low	P12	NA	NA	19
Suj26	12Q03	cacahuete	1	Metaphor	Low	P12	NA	NA	19
Suj26	12Q04	abricot	1	Metaphor	Low	P12	NA	NA	19
Suj26	12Q05	olive	1	Metaphor	Low	P12	NA	NA	19
Suj26	12Q06	cerise	1	Metaphor	Low	P12	3	NA	19
Suj26	12Q07	haricot	1	Metaphor	Low	P12	1	NA	19
Suj26	12Q08	datte	1	Metaphor	Low	P12	3	NA	19
Suj26	12Q09	pasteque	1	Metaphor	Low	P12	1	NA	19
Suj26	12Q10	escalope	1	Metaphor	Low	P12	2	NA	19
Suj26	13Q01	chrysalide	1	Metaphor	Low	P13	NA	NA	19
Suj26	13Q02	sapin	1	Metaphor	Low	P13	NA	NA	19
Suj26	13Q03	colline	1	Metaphor	Low	P13	NA	NA	19
Suj26	13Q04	grotte	1	Metaphor	Low	P13	NA	NA	19
Suj26	13Q05	cratere	1	Metaphor	Low	P13	NA	NA	19
Suj26	13Q06	dune	1	Metaphor	Low	P13	4	NA	19
Suj26	13Q07	falaise	1	Metaphor	Low	P13	3	NA	19
Suj26	13Q08	eboulis	1	Metaphor	Low	P13	3	NA	19
Suj26	13Q09	banquise	1	Metaphor	Low	P13	5	NA	19
Suj26	13Q10	fougere	1	Metaphor	Low	P13	3	NA	19
Suj26	21Q01	brise	2	Metaphor	High	P21	NA	NA	19
Suj26	21Q02	bruine	2	Metaphor	High	P21	NA	NA	19
Suj26	21Q03	typhon	2	Metaphor	High	P21	NA	NA	19
Suj26	21Q04	bourrasque	2	Metaphor	High	P21	NA	NA	19
Suj26	21Q05	cyclone	2	Metaphor	High	P21	NA	NA	19
Suj26	21Q06	seisme	2	Metaphor	High	P21	4	NA	19
Suj26	21Q07	orage	2	Metaphor	High	P21	6	NA	19
Suj26	21Q08	crachin	2	Metaphor	High	P21	5	NA	19
Suj26	21Q09	mistral	2	Metaphor	High	P21	5	NA	19
Suj26	21Q10	blizzard	2	Metaphor	High	P21	5	NA	19
Suj26	22Q01	estomac	2	Metaphor	High	P22	NA	NA	19
Suj26	22Q02	moustache	2	Metaphor	High	P22	NA	NA	19
Suj26	22Q03	trachee	2	Metaphor	High	P22	NA	NA	19
Suj26	22Q04	tempe	2	Metaphor	High	P22	NA	NA	19
Suj26	22Q05	genou	2	Metaphor	High	P22	NA	NA	19
Suj26	22Q06	thorax	2	Metaphor	High	P22	1	NA	19
Suj26	22Q07	orteil	2	Metaphor	High	P22	2	NA	19
Suj26	22Q08	cheveu	2	Metaphor	High	P22	5	NA	19
Suj26	22Q09	epaule	2	Metaphor	High	P22	1	NA	19
Suj26	22Q10	paupiere	2	Metaphor	High	P22	1	NA	19
Suj26	23Q01	insalubrite	2	Metaphor	High	P23	NA	NA	19
Suj26	23Q02	obesite	2	Metaphor	High	P23	NA	NA	19
Suj26	23Q03	etancheite	2	Metaphor	High	P23	NA	NA	19
Suj26	23Q04	compressibilite	2	Metaphor	High	P23	NA	NA	19
Suj26	23Q05	absorptivite	2	Metaphor	High	P23	NA	NA	19
Suj26	23Q06	fluorescence	2	Metaphor	High	P23	3	NA	19
Suj26	23Q07	corpulence	2	Metaphor	High	P23	2	NA	19
Suj26	23Q08	sveltesse	2	Metaphor	High	P23	2	NA	19
Suj26	23Q09	humidite	2	Metaphor	High	P23	2	NA	19
Suj26	23Q10	adherence	2	Metaphor	High	P23	3	NA	19
Suj26	31Q01	chevalet	3	Metonymy	Low	P31	NA	NA	19
Suj26	31Q02	babyfoot	3	Metonymy	Low	P31	NA	NA	19
Suj26	31Q03	chaudiere	3	Metonymy	Low	P31	NA	NA	19
Suj26	31Q04	parcmetre	3	Metonymy	Low	P31	NA	NA	19
Suj26	31Q05	piano	3	Metonymy	Low	P31	NA	NA	19
Suj26	31Q06	microondes	3	Metonymy	Low	P31	4	NA	19
Suj26	31Q07	enclume	3	Metonymy	Low	P31	5	NA	19
Suj26	31Q08	photocopieuse	3	Metonymy	Low	P31	6	NA	19
Suj26	31Q09	alambic	3	Metonymy	Low	P31	2	NA	19
Suj26	31Q10	congelateur	3	Metonymy	Low	P31	7	NA	19
Suj26	32Q01	jambe	3	Metonymy	Low	P32	NA	NA	19
Suj26	32Q02	dos	3	Metonymy	Low	P32	NA	NA	19
Suj26	32Q03	doigt	3	Metonymy	Low	P32	NA	NA	19
Suj26	32Q04	cuisse	3	Metonymy	Low	P32	NA	NA	19
Suj26	32Q05	poignet	3	Metonymy	Low	P32	NA	NA	19
Suj26	32Q06	poing	3	Metonymy	Low	P32	6	NA	19
Suj26	32Q07	abdos	3	Metonymy	Low	P32	4	NA	19
Suj26	32Q08	uterus	3	Metonymy	Low	P32	2	NA	19
Suj26	32Q09	gorge	3	Metonymy	Low	P32	2	NA	19
Suj26	32Q10	sourcil	3	Metonymy	Low	P32	1	NA	19
Suj26	33Q01	savoir	3	Metonymy	Low	P33	NA	NA	19
Suj26	33Q02	laicite	3	Metonymy	Low	P33	NA	NA	19
Suj26	33Q03	elegance	3	Metonymy	Low	P33	NA	NA	19
Suj26	33Q04	generosite	3	Metonymy	Low	P33	NA	NA	19
Suj26	33Q05	spiritualite	3	Metonymy	Low	P33	NA	NA	19
Suj26	33Q06	pauvrete	3	Metonymy	Low	P33	3	NA	19
Suj26	33Q07	ivresse	3	Metonymy	Low	P33	5	NA	19
Suj26	33Q08	humour	3	Metonymy	Low	P33	3	NA	19
Suj26	33Q09	paranoia	3	Metonymy	Low	P33	4	NA	19
Suj26	33Q10	fougue	3	Metonymy	Low	P33	2	NA	19
Suj26	41Q01	ablation	4	Metonymy	High	P41	NA	NA	19
Suj26	41Q02	reparation	4	Metonymy	High	P41	NA	NA	19
Suj26	41Q03	glanage	4	Metonymy	High	P41	NA	NA	19
Suj26	41Q04	racket	4	Metonymy	High	P41	NA	NA	19
Suj26	41Q05	bouclage	4	Metonymy	High	P41	NA	NA	19
Suj26	41Q06	perquisition	4	Metonymy	High	P41	2	NA	19
Suj26	41Q07	liquidation	4	Metonymy	High	P41	4	NA	19
Suj26	41Q08	broyage	4	Metonymy	High	P41	7	NA	19
Suj26	41Q09	largage	4	Metonymy	High	P41	6	NA	19
Suj26	41Q10	verification	4	Metonymy	High	P41	2	NA	19
Suj26	42Q01	paternalisme	4	Metonymy	High	P42	NA	NA	19
Suj26	42Q02	serviabilite	4	Metonymy	High	P42	NA	NA	19
Suj26	42Q03	sincerite	4	Metonymy	High	P42	NA	NA	19
Suj26	42Q04	clemence	4	Metonymy	High	P42	NA	NA	19
Suj26	42Q05	bienveillance	4	Metonymy	High	P42	NA	NA	19
Suj26	42Q06	neutralite	4	Metonymy	High	P42	5	NA	19
Suj26	42Q07	sexisme	4	Metonymy	High	P42	7	NA	19
Suj26	42Q08	arrogance	4	Metonymy	High	P42	6	NA	19
Suj26	42Q09	docilite	4	Metonymy	High	P42	5	NA	19
Suj26	42Q10	immaturite	4	Metonymy	High	P42	7	NA	19
Suj26	43Q01	safran	4	Metonymy	High	P43	NA	NA	19
Suj26	43Q02	vinaigre	4	Metonymy	High	P43	NA	NA	19
Suj26	43Q03	levure	4	Metonymy	High	P43	NA	NA	19
Suj26	43Q04	moutarde	4	Metonymy	High	P43	NA	NA	19
Suj26	43Q05	vanille	4	Metonymy	High	P43	NA	NA	19
Suj26	43Q06	lait	4	Metonymy	High	P43	7	NA	19
Suj26	43Q07	ketchup	4	Metonymy	High	P43	2	NA	19
Suj26	43Q08	sel	4	Metonymy	High	P43	3	NA	19
Suj26	43Q09	beurre	4	Metonymy	High	P43	4	NA	19
Suj26	43Q10	huile	4	Metonymy	High	P43	1	NA	19
Suj27	11Q01	mentor	1	Metaphor	Low	P11	NA	NA	21
Suj27	11Q02	croupier	1	Metaphor	Low	P11	NA	NA	21
Suj27	11Q03	vigile	1	Metaphor	Low	P11	NA	NA	21
Suj27	11Q04	barman	1	Metaphor	Low	P11	NA	NA	21
Suj27	11Q05	pompier	1	Metaphor	Low	P11	NA	NA	21
Suj27	11Q06	majordome	1	Metaphor	Low	P11	5	NA	21
Suj27	11Q07	acrobate	1	Metaphor	Low	P11	1	NA	21
Suj27	11Q08	arbitre	1	Metaphor	Low	P11	1	NA	21
Suj27	11Q09	infirmier	1	Metaphor	Low	P11	1	NA	21
Suj27	11Q10	troubadour	1	Metaphor	Low	P11	5	NA	21
Suj27	12Q01	pistache	1	Metaphor	Low	P12	NA	NA	21
Suj27	12Q02	orange	1	Metaphor	Low	P12	NA	NA	21
Suj27	12Q03	cacahuete	1	Metaphor	Low	P12	NA	NA	21
Suj27	12Q04	abricot	1	Metaphor	Low	P12	NA	NA	21
Suj27	12Q05	olive	1	Metaphor	Low	P12	NA	NA	21
Suj27	12Q06	cerise	1	Metaphor	Low	P12	7	NA	21
Suj27	12Q07	haricot	1	Metaphor	Low	P12	1	NA	21
Suj27	12Q08	datte	1	Metaphor	Low	P12	5	NA	21
Suj27	12Q09	pasteque	1	Metaphor	Low	P12	1	NA	21
Suj27	12Q10	escalope	1	Metaphor	Low	P12	1	NA	21
Suj27	13Q01	chrysalide	1	Metaphor	Low	P13	NA	NA	21
Suj27	13Q02	sapin	1	Metaphor	Low	P13	NA	NA	21
Suj27	13Q03	colline	1	Metaphor	Low	P13	NA	NA	21
Suj27	13Q04	grotte	1	Metaphor	Low	P13	NA	NA	21
Suj27	13Q05	cratere	1	Metaphor	Low	P13	NA	NA	21
Suj27	13Q06	dune	1	Metaphor	Low	P13	7	NA	21
Suj27	13Q07	falaise	1	Metaphor	Low	P13	1	NA	21
Suj27	13Q08	eboulis	1	Metaphor	Low	P13	2	NA	21
Suj27	13Q09	banquise	1	Metaphor	Low	P13	1	NA	21
Suj27	13Q10	fougere	1	Metaphor	Low	P13	1	NA	21
Suj27	21Q01	brise	2	Metaphor	High	P21	NA	NA	21
Suj27	21Q02	bruine	2	Metaphor	High	P21	NA	NA	21
Suj27	21Q03	typhon	2	Metaphor	High	P21	NA	NA	21
Suj27	21Q04	bourrasque	2	Metaphor	High	P21	NA	NA	21
Suj27	21Q05	cyclone	2	Metaphor	High	P21	NA	NA	21
Suj27	21Q06	seisme	2	Metaphor	High	P21	7	NA	21
Suj27	21Q07	orage	2	Metaphor	High	P21	7	NA	21
Suj27	21Q08	crachin	2	Metaphor	High	P21	4	NA	21
Suj27	21Q09	mistral	2	Metaphor	High	P21	7	NA	21
Suj27	21Q10	blizzard	2	Metaphor	High	P21	7	NA	21
Suj27	22Q01	estomac	2	Metaphor	High	P22	NA	NA	21
Suj27	22Q02	moustache	2	Metaphor	High	P22	NA	NA	21
Suj27	22Q03	trachee	2	Metaphor	High	P22	NA	NA	21
Suj27	22Q04	tempe	2	Metaphor	High	P22	NA	NA	21
Suj27	22Q05	genou	2	Metaphor	High	P22	NA	NA	21
Suj27	22Q06	thorax	2	Metaphor	High	P22	1	NA	21
Suj27	22Q07	orteil	2	Metaphor	High	P22	2	NA	21
Suj27	22Q08	cheveu	2	Metaphor	High	P22	4	NA	21
Suj27	22Q09	epaule	2	Metaphor	High	P22	6	NA	21
Suj27	22Q10	paupiere	2	Metaphor	High	P22	1	NA	21
Suj27	23Q01	insalubrite	2	Metaphor	High	P23	NA	NA	21
Suj27	23Q02	obesite	2	Metaphor	High	P23	NA	NA	21
Suj27	23Q03	etancheite	2	Metaphor	High	P23	NA	NA	21
Suj27	23Q04	compressibilite	2	Metaphor	High	P23	NA	NA	21
Suj27	23Q05	absorptivite	2	Metaphor	High	P23	NA	NA	21
Suj27	23Q06	fluorescence	2	Metaphor	High	P23	2	NA	21
Suj27	23Q07	corpulence	2	Metaphor	High	P23	1	NA	21
Suj27	23Q08	sveltesse	2	Metaphor	High	P23	1	NA	21
Suj27	23Q09	humidite	2	Metaphor	High	P23	1	NA	21
Suj27	23Q10	adherence	2	Metaphor	High	P23	7	NA	21
Suj27	31Q01	chevalet	3	Metonymy	Low	P31	NA	NA	21
Suj27	31Q02	babyfoot	3	Metonymy	Low	P31	NA	NA	21
Suj27	31Q03	chaudiere	3	Metonymy	Low	P31	NA	NA	21
Suj27	31Q04	parcmetre	3	Metonymy	Low	P31	NA	NA	21
Suj27	31Q05	piano	3	Metonymy	Low	P31	NA	NA	21
Suj27	31Q06	microondes	3	Metonymy	Low	P31	1	NA	21
Suj27	31Q07	enclume	3	Metonymy	Low	P31	4	NA	21
Suj27	31Q08	photocopieuse	3	Metonymy	Low	P31	1	NA	21
Suj27	31Q09	alambic	3	Metonymy	Low	P31	6	NA	21
Suj27	31Q10	congelateur	3	Metonymy	Low	P31	1	NA	21
Suj27	32Q01	jambe	3	Metonymy	Low	P32	NA	NA	21
Suj27	32Q02	dos	3	Metonymy	Low	P32	NA	NA	21
Suj27	32Q03	doigt	3	Metonymy	Low	P32	NA	NA	21
Suj27	32Q04	cuisse	3	Metonymy	Low	P32	NA	NA	21
Suj27	32Q05	poignet	3	Metonymy	Low	P32	NA	NA	21
Suj27	32Q06	poing	3	Metonymy	Low	P32	6	NA	21
Suj27	32Q07	abdos	3	Metonymy	Low	P32	1	NA	21
Suj27	32Q08	uterus	3	Metonymy	Low	P32	3	NA	21
Suj27	32Q09	gorge	3	Metonymy	Low	P32	1	NA	21
Suj27	32Q10	sourcil	3	Metonymy	Low	P32	1	NA	21
Suj27	33Q01	savoir	3	Metonymy	Low	P33	NA	NA	21
Suj27	33Q02	laicite	3	Metonymy	Low	P33	NA	NA	21
Suj27	33Q03	elegance	3	Metonymy	Low	P33	NA	NA	21
Suj27	33Q04	generosite	3	Metonymy	Low	P33	NA	NA	21
Suj27	33Q05	spiritualite	3	Metonymy	Low	P33	NA	NA	21
Suj27	33Q06	pauvrete	3	Metonymy	Low	P33	2	NA	21
Suj27	33Q07	ivresse	3	Metonymy	Low	P33	7	NA	21
Suj27	33Q08	humour	3	Metonymy	Low	P33	1	NA	21
Suj27	33Q09	paranoia	3	Metonymy	Low	P33	7	NA	21
Suj27	33Q10	fougue	3	Metonymy	Low	P33	2	NA	21
Suj27	41Q01	ablation	4	Metonymy	High	P41	NA	NA	21
Suj27	41Q02	reparation	4	Metonymy	High	P41	NA	NA	21
Suj27	41Q03	glanage	4	Metonymy	High	P41	NA	NA	21
Suj27	41Q04	racket	4	Metonymy	High	P41	NA	NA	21
Suj27	41Q05	bouclage	4	Metonymy	High	P41	NA	NA	21
Suj27	41Q06	perquisition	4	Metonymy	High	P41	6	NA	21
Suj27	41Q07	liquidation	4	Metonymy	High	P41	7	NA	21
Suj27	41Q08	broyage	4	Metonymy	High	P41	1	NA	21
Suj27	41Q09	largage	4	Metonymy	High	P41	7	NA	21
Suj27	41Q10	verification	4	Metonymy	High	P41	6	NA	21
Suj27	42Q01	paternalisme	4	Metonymy	High	P42	NA	NA	21
Suj27	42Q02	serviabilite	4	Metonymy	High	P42	NA	NA	21
Suj27	42Q03	sincerite	4	Metonymy	High	P42	NA	NA	21
Suj27	42Q04	clemence	4	Metonymy	High	P42	NA	NA	21
Suj27	42Q05	bienveillance	4	Metonymy	High	P42	NA	NA	21
Suj27	42Q06	neutralite	4	Metonymy	High	P42	7	NA	21
Suj27	42Q07	sexisme	4	Metonymy	High	P42	7	NA	21
Suj27	42Q08	arrogance	4	Metonymy	High	P42	7	NA	21
Suj27	42Q09	docilite	4	Metonymy	High	P42	4	NA	21
Suj27	42Q10	immaturite	4	Metonymy	High	P42	2	NA	21
Suj27	43Q01	safran	4	Metonymy	High	P43	NA	NA	21
Suj27	43Q02	vinaigre	4	Metonymy	High	P43	NA	NA	21
Suj27	43Q03	levure	4	Metonymy	High	P43	NA	NA	21
Suj27	43Q04	moutarde	4	Metonymy	High	P43	NA	NA	21
Suj27	43Q05	vanille	4	Metonymy	High	P43	NA	NA	21
Suj27	43Q06	lait	4	Metonymy	High	P43	1	NA	21
Suj27	43Q07	ketchup	4	Metonymy	High	P43	7	NA	21
Suj27	43Q08	sel	4	Metonymy	High	P43	7	NA	21
Suj27	43Q09	beurre	4	Metonymy	High	P43	6	NA	21
Suj27	43Q10	huile	4	Metonymy	High	P43	2	NA	21
Suj28	11Q01	mentor	1	Metaphor	Low	P11	NA	NA	20
Suj28	11Q02	croupier	1	Metaphor	Low	P11	NA	NA	20
Suj28	11Q03	vigile	1	Metaphor	Low	P11	NA	NA	20
Suj28	11Q04	barman	1	Metaphor	Low	P11	NA	NA	20
Suj28	11Q05	pompier	1	Metaphor	Low	P11	NA	NA	20
Suj28	11Q06	majordome	1	Metaphor	Low	P11	7	NA	20
Suj28	11Q07	acrobate	1	Metaphor	Low	P11	2	NA	20
Suj28	11Q08	arbitre	1	Metaphor	Low	P11	4	NA	20
Suj28	11Q09	infirmier	1	Metaphor	Low	P11	2	NA	20
Suj28	11Q10	troubadour	1	Metaphor	Low	P11	3	NA	20
Suj28	12Q01	pistache	1	Metaphor	Low	P12	NA	NA	20
Suj28	12Q02	orange	1	Metaphor	Low	P12	NA	NA	20
Suj28	12Q03	cacahuete	1	Metaphor	Low	P12	NA	NA	20
Suj28	12Q04	abricot	1	Metaphor	Low	P12	NA	NA	20
Suj28	12Q05	olive	1	Metaphor	Low	P12	NA	NA	20
Suj28	12Q06	cerise	1	Metaphor	Low	P12	5	NA	20
